Year,lat,lng,T2M_1,T2M_MAX_1,T2M_MIN_1,PS_1,PW_1
2011.000000,-36.750000,-60.250000,23.006129,30.470645,15.082258,99.304839,2.296774
2011.000000,-36.750000,-59.750000,22.953548,30.546774,15.059032,99.470323,2.354839
2011.000000,-36.750000,-59.250000,23.041290,30.743226,15.231935,99.812581,2.354839
2011.000000,-36.750000,-58.750000,23.304516,31.121935,15.594839,100.217742,2.440645
2011.000000,-36.750000,-58.250000,23.595806,31.513226,16.036774,100.616129,2.440645
2011.000000,-36.750000,-57.750000,23.740968,31.553226,16.509032,100.877097,2.470000
2011.000000,-36.750000,-57.250000,23.480000,29.979355,17.520645,101.022903,2.470000
2011.000000,-36.750000,-56.750000,22.826129,26.746774,19.120000,101.090645,2.531290
2011.000000,-36.750000,-56.250000,22.061290,23.035806,20.898387,101.134839,2.531290
2011.000000,-36.250000,-60.750000,23.474839,30.545806,15.768065,99.881613,2.296774
2011.000000,-36.250000,-60.250000,23.567097,30.974516,15.740323,99.981290,2.296774
2011.000000,-36.250000,-59.750000,23.604516,31.253548,15.790645,100.142258,2.354839
2011.000000,-36.250000,-59.250000,23.610000,31.371290,15.941935,100.347419,2.354839
2011.000000,-36.250000,-58.750000,23.693226,31.498387,16.214194,100.574839,2.440645
2011.000000,-36.250000,-58.250000,23.827742,31.534516,16.570968,100.806774,2.440645
2011.000000,-36.250000,-57.750000,23.853871,30.854516,17.348710,100.949355,2.470000
2011.000000,-36.250000,-57.250000,23.535161,28.623871,18.741290,101.039677,2.470000
2011.000000,-36.250000,-56.750000,22.904839,25.400323,20.366452,101.102581,2.531290
2011.000000,-36.250000,-56.250000,22.268387,23.140000,21.264516,101.133548,2.531290
2012.000000,-40.750000,-60.750000,19.576774,20.727419,18.670323,101.198065,2.298065
2012.000000,-40.750000,-60.250000,19.309355,20.410968,18.440323,101.220968,2.298065
2012.000000,-40.750000,-59.750000,18.968387,20.008065,18.124194,101.242581,2.258710
2012.000000,-40.750000,-59.250000,18.577097,19.540000,17.764839,101.264839,2.258710
2012.000000,-40.750000,-58.750000,18.223871,19.128710,17.429355,101.286129,2.217419
2012.000000,-40.750000,-58.250000,17.927742,18.779032,17.156129,101.307419,2.217419
2012.000000,-40.750000,-57.750000,17.548065,18.367097,16.812903,101.326774,2.189355
2012.000000,-40.750000,-57.250000,17.090645,17.845484,16.403548,101.346452,2.189355
2012.000000,-40.750000,-56.750000,16.621613,17.271290,15.982581,101.366129,2.173226
2012.000000,-40.750000,-56.250000,16.271613,16.816129,15.677742,101.384516,2.173226
2012.000000,-40.250000,-60.750000,20.148710,21.421935,19.137419,101.205161,2.298065
2012.000000,-40.250000,-60.250000,19.813226,21.032903,18.853548,101.228710,2.298065
2012.000000,-40.250000,-59.750000,19.455806,20.627097,18.538387,101.250645,2.258710
2012.000000,-40.250000,-59.250000,19.061935,20.165484,18.195161,101.273871,2.258710
2012.000000,-40.250000,-58.750000,18.703548,19.714516,17.874194,101.297097,2.217419
2012.000000,-40.250000,-58.250000,18.455161,19.390645,17.662258,101.317419,2.217419
2012.000000,-40.250000,-57.750000,18.206452,19.092581,17.447419,101.337742,2.189355
2012.000000,-40.250000,-57.250000,17.907742,18.729355,17.180323,101.359032,2.189355
2012.000000,-40.250000,-56.750000,17.508065,18.237742,16.819032,101.378387,2.173226
2012.000000,-40.250000,-56.250000,16.963226,17.586452,16.318387,101.398065,2.173226
2012.000000,-39.750000,-60.750000,20.755806,22.222581,19.490323,101.205806,2.328065
2012.000000,-39.750000,-60.250000,20.345806,21.775806,19.159355,101.229355,2.328065
2012.000000,-39.750000,-59.750000,19.977419,21.377742,18.857419,101.253548,2.294194
2012.000000,-39.750000,-59.250000,19.601935,20.934516,18.555161,101.277419,2.294194
2012.000000,-39.750000,-58.750000,19.256774,20.452581,18.291613,101.299355,2.289677
2012.000000,-39.750000,-58.250000,18.999355,20.071935,18.117742,101.323226,2.289677
2012.000000,-39.750000,-57.750000,18.798710,19.754194,17.980000,101.345484,2.280323
2012.000000,-39.750000,-57.250000,18.612258,19.468387,17.838710,101.365806,2.280323
2012.000000,-39.750000,-56.750000,18.348710,19.121290,17.610645,101.387419,2.273548
2012.000000,-39.750000,-56.250000,17.876129,18.563548,17.167419,101.407742,2.273548
2012.000000,-39.250000,-60.750000,21.750000,24.516774,19.016774,101.116774,2.328065
2012.000000,-39.250000,-60.250000,21.137097,23.559355,18.806452,101.176129,2.328065
2012.000000,-39.250000,-59.750000,20.623226,22.751935,18.678387,101.229677,2.294194
2012.000000,-39.250000,-59.250000,20.184194,22.026129,18.596452,101.267742,2.294194
2012.000000,-39.250000,-58.750000,19.860323,21.469032,18.498387,101.297097,2.289677
2012.000000,-39.250000,-58.250000,19.580645,20.945161,18.434839,101.323548,2.289677
2012.000000,-39.250000,-57.750000,19.346452,20.456452,18.372258,101.347419,2.280323
2012.000000,-39.250000,-57.250000,19.157742,20.073548,18.305806,101.370968,2.280323
2012.000000,-39.250000,-56.750000,18.967742,19.769032,18.188065,101.392903,2.273548
2012.000000,-39.250000,-56.250000,18.678710,19.408387,17.926452,101.413226,2.273548
2012.000000,-38.750000,-60.750000,23.000968,28.950645,17.189355,100.399677,2.227742
2012.000000,-38.750000,-60.250000,22.460645,28.100000,17.044516,100.647419,2.227742
2012.000000,-38.750000,-59.750000,21.962258,27.280645,16.973871,100.835484,2.258065
2012.000000,-38.750000,-59.250000,21.500000,26.309677,17.071290,100.982258,2.258065
2012.000000,-38.750000,-58.750000,21.106774,25.083226,17.425161,101.116129,2.298710
2012.000000,-38.750000,-58.250000,20.554839,23.238387,18.105161,101.262258,2.298710
2012.000000,-38.750000,-57.750000,20.089355,21.824839,18.459355,101.329355,2.335806
2012.000000,-38.750000,-57.250000,19.743548,20.874839,18.629032,101.366774,2.335806
2012.000000,-38.750000,-56.750000,19.501935,20.333871,18.663226,101.395806,2.367419
2012.000000,-38.750000,-56.250000,19.296129,20.046774,18.538710,101.416129,2.367419
2012.000000,-38.250000,-60.750000,23.450323,31.600000,15.674839,99.355484,2.227742
2012.000000,-38.250000,-60.250000,23.192258,31.425161,15.443548,99.664839,2.227742
2012.000000,-38.250000,-59.750000,22.932581,31.158710,15.266129,99.890000,2.258065
2012.000000,-38.250000,-59.250000,22.671613,30.618065,15.270323,100.128065,2.258065
2012.000000,-38.250000,-58.750000,22.402903,29.591935,15.666452,100.393226,2.298710
2012.000000,-38.250000,-58.250000,21.879677,27.955161,16.303548,100.614516,2.298710
2012.000000,-38.250000,-57.750000,21.163871,25.200645,17.420968,100.992581,2.335806
2012.000000,-38.250000,-57.250000,20.501613,22.592258,18.488065,101.279355,2.335806
2012.000000,-38.250000,-56.750000,20.049355,20.943871,19.127097,101.396129,2.367419
2012.000000,-38.250000,-56.250000,19.868710,20.621613,19.103548,101.416452,2.367419
2012.000000,-37.750000,-60.750000,23.516129,31.997097,15.400000,98.850968,2.192903
2012.000000,-37.750000,-60.250000,23.250968,31.781290,15.113548,98.910000,2.192903
2012.000000,-37.750000,-59.750000,23.020968,31.572258,14.908065,98.983871,2.172581
2012.000000,-37.750000,-59.250000,22.906129,31.501935,14.820000,99.200645,2.172581
2012.000000,-37.750000,-58.750000,22.989355,31.610000,14.944839,99.646774,2.268387
2012.000000,-37.750000,-58.250000,22.975484,31.588387,15.102258,100.192581,2.268387
2012.000000,-37.750000,-57.750000,22.443871,29.283871,16.246129,100.805806,2.380000
2012.000000,-37.750000,-57.250000,21.558065,25.519355,17.932903,101.227419,2.380000
2012.000000,-37.750000,-56.750000,20.705161,21.987742,19.426129,101.388387,2.463226
2012.000000,-37.750000,-56.250000,20.487419,21.246774,19.700000,101.413871,2.463226
2012.000000,-37.250000,-60.750000,24.030645,32.530000,15.721613,98.987097,2.192903
2012.000000,-37.250000,-60.250000,23.757097,32.328065,15.349032,98.885161,2.192903
2012.000000,-37.250000,-59.750000,23.524194,32.154516,15.111935,98.962258,2.172581
2012.000000,-37.250000,-59.250000,23.459677,32.226774,15.070968,99.275161,2.172581
2012.000000,-37.250000,-58.750000,23.656129,32.628710,15.271935,99.832581,2.268387
2012.000000,-37.250000,-58.250000,23.782581,32.680000,15.620000,100.541290,2.268387
2012.000000,-37.250000,-57.750000,23.560000,31.798710,16.166129,101.009032,2.380000
2012.000000,-37.250000,-57.250000,22.740645,28.693548,17.453226,101.265806,2.380000
2012.000000,-37.250000,-56.750000,21.639677,24.340645,19.180000,101.369355,2.463226
2012.000000,-37.250000,-56.250000,21.129032,21.986452,20.211613,101.408065,2.463226
2012.000000,-36.750000,-60.750000,24.726452,33.050968,16.326774,99.540645,2.271613
2012.000000,-36.750000,-60.250000,24.602581,33.162903,16.007097,99.512258,2.271613
2012.000000,-36.750000,-59.750000,24.480323,33.213548,15.822581,99.684839,2.316129
2012.000000,-36.750000,-59.250000,24.448065,33.321935,15.839032,100.033226,2.316129
2012.000000,-36.750000,-58.750000,24.549032,33.596774,16.042258,100.447419,2.401935
2012.000000,-36.750000,-58.250000,24.497097,33.419677,16.298387,100.856452,2.401935
2012.000000,-36.750000,-57.750000,24.188065,32.607419,16.670323,101.130000,2.450645
2012.000000,-36.750000,-57.250000,23.457419,30.163871,17.597419,101.286452,2.450645
2012.000000,-36.750000,-56.750000,22.455484,26.326774,19.080000,101.357742,2.523548
2012.000000,-36.750000,-56.250000,21.655161,22.564839,20.677419,101.399677,2.523548
2012.000000,-36.250000,-60.750000,25.298387,33.462903,16.911613,100.066774,2.271613
2012.000000,-36.250000,-60.250000,25.452258,33.996774,16.826774,100.172258,2.271613
2012.000000,-36.250000,-59.750000,25.480645,34.271935,16.766452,100.341290,2.316129
2012.000000,-36.250000,-59.250000,25.404839,34.299355,16.742258,100.553226,2.316129
2012.000000,-36.250000,-58.750000,25.400000,34.393871,16.839677,100.788387,2.401935
2012.000000,-36.250000,-58.250000,25.138065,33.977097,17.003548,101.032258,2.401935
2012.000000,-36.250000,-57.750000,24.487419,32.160000,17.644194,101.189355,2.450645
2012.000000,-36.250000,-57.250000,23.549677,28.869032,18.895161,101.293548,2.450645
2012.000000,-36.250000,-56.750000,22.575806,25.087097,20.356452,101.360323,2.523548
2012.000000,-36.250000,-56.250000,21.948065,22.844839,21.089355,101.389032,2.523548
2013.000000,-40.750000,-60.750000,17.625806,18.745161,16.594839,101.312903,2.244839
2013.000000,-40.750000,-60.250000,17.190968,18.249032,16.180323,101.327419,2.244839
2013.000000,-40.750000,-59.750000,16.691935,17.673871,15.702581,101.341290,2.193871
2013.000000,-40.750000,-59.250000,16.174194,17.082903,15.210645,101.354516,2.193871
2013.000000,-40.750000,-58.750000,15.708387,16.599032,14.771935,101.366774,2.137742
2013.000000,-40.750000,-58.250000,15.332581,16.188710,14.436452,101.377419,2.137742
2013.000000,-40.750000,-57.750000,14.901290,15.722903,14.035484,101.387419,2.097419
2013.000000,-40.750000,-57.250000,14.421613,15.200000,13.595161,101.394839,2.097419
2013.000000,-40.750000,-56.750000,13.998065,14.720968,13.226774,101.404194,2.063226
2013.000000,-40.750000,-56.250000,13.817097,14.484194,13.121613,101.407742,2.063226
2013.000000,-40.250000,-60.750000,18.351290,19.721613,17.195484,101.311290,2.244839
2013.000000,-40.250000,-60.250000,17.933226,19.210000,16.819032,101.327419,2.244839
2013.000000,-40.250000,-59.750000,17.461613,18.649032,16.379032,101.342581,2.193871
2013.000000,-40.250000,-59.250000,16.935484,18.042903,15.890645,101.357742,2.193871
2013.000000,-40.250000,-58.750000,16.432258,17.489355,15.438065,101.370968,2.137742
2013.000000,-40.250000,-58.250000,16.056129,17.047097,15.108065,101.384516,2.137742
2013.000000,-40.250000,-57.750000,15.694194,16.637097,14.780645,101.395161,2.097419
2013.000000,-40.250000,-57.250000,15.289355,16.191290,14.404839,101.406129,2.097419
2013.000000,-40.250000,-56.750000,14.817742,15.672903,13.980968,101.414516,2.063226
2013.000000,-40.250000,-56.250000,14.301935,15.068387,13.549032,101.420323,2.063226
2013.000000,-39.750000,-60.750000,19.170000,20.774194,17.810323,101.307097,2.282258
2013.000000,-39.750000,-60.250000,18.766452,20.277419,17.475806,101.325484,2.282258
2013.000000,-39.750000,-59.750000,18.355484,19.788710,17.113226,101.341935,2.253871
2013.000000,-39.750000,-59.250000,17.888710,19.245161,16.692903,101.357097,2.253871
2013.000000,-39.750000,-58.750000,17.381290,18.627742,16.246774,101.373226,2.242903
2013.000000,-39.750000,-58.250000,16.967097,18.093226,15.903548,101.386129,2.242903
2013.000000,-39.750000,-57.750000,16.595161,17.626452,15.597419,101.399677,2.225161
2013.000000,-39.750000,-57.250000,16.237742,17.207097,15.292903,101.411290,2.225161
2013.000000,-39.750000,-56.750000,15.813548,16.744194,14.920645,101.421290,2.204839
2013.000000,-39.750000,-56.250000,15.208387,16.077419,14.390000,101.430323,2.204839
2013.000000,-39.250000,-60.750000,20.300323,23.037742,17.561613,101.217742,2.282258
2013.000000,-39.250000,-60.250000,19.811613,22.182258,17.449677,101.270000,2.282258
2013.000000,-39.250000,-59.750000,19.343226,21.349355,17.356129,101.317419,2.253871
2013.000000,-39.250000,-59.250000,18.866774,20.532581,17.233871,101.350000,2.253871
2013.000000,-39.250000,-58.750000,18.399032,19.904839,16.980968,101.371935,2.242903
2013.000000,-39.250000,-58.250000,17.975161,19.313548,16.715484,101.386129,2.242903
2013.000000,-39.250000,-57.750000,17.539677,18.681290,16.426452,101.401290,2.225161
2013.000000,-39.250000,-57.250000,17.118387,18.131613,16.116774,101.414194,2.225161
2013.000000,-39.250000,-56.750000,16.686452,17.650323,15.760323,101.425806,2.204839
2013.000000,-39.250000,-56.250000,16.156452,17.082581,15.293226,101.436129,2.204839
2013.000000,-38.750000,-60.750000,21.274839,26.750000,15.668710,100.499677,2.152258
2013.000000,-38.750000,-60.250000,20.833548,25.884194,15.624839,100.742258,2.152258
2013.000000,-38.750000,-59.750000,20.380323,24.970968,15.642903,100.924194,2.187742
2013.000000,-38.750000,-59.250000,19.930645,23.959355,15.781290,101.066452,2.187742
2013.000000,-38.750000,-58.750000,19.558710,22.955484,16.085806,101.191935,2.256452
2013.000000,-38.750000,-58.250000,19.198065,21.659677,16.785806,101.325806,2.256452
2013.000000,-38.750000,-57.750000,18.641935,20.382903,16.966774,101.381290,2.315484
2013.000000,-38.750000,-57.250000,18.044839,19.322581,16.836452,101.408065,2.315484
2013.000000,-38.750000,-56.750000,17.480323,18.536129,16.519355,101.428710,2.341613
2013.000000,-38.750000,-56.250000,16.945484,17.930000,16.052903,101.440323,2.341613
2013.000000,-38.250000,-60.750000,21.469355,28.758065,14.147742,99.454194,2.152258
2013.000000,-38.250000,-60.250000,21.217742,28.373871,13.953548,99.759355,2.152258
2013.000000,-38.250000,-59.750000,20.934839,27.919677,13.825484,99.978387,2.187742
2013.000000,-38.250000,-59.250000,20.686129,27.362903,13.896129,100.211290,2.187742
2013.000000,-38.250000,-58.750000,20.539677,26.612258,14.313871,100.470000,2.256452
2013.000000,-38.250000,-58.250000,20.488065,25.916452,15.160968,100.678065,2.256452
2013.000000,-38.250000,-57.750000,19.914194,23.750645,16.245161,101.043548,2.315484
2013.000000,-38.250000,-57.250000,19.128710,21.349677,17.070323,101.321935,2.315484
2013.000000,-38.250000,-56.750000,18.361290,19.542258,17.316129,101.429032,2.341613
2013.000000,-38.250000,-56.250000,17.770968,18.756129,16.826129,101.441935,2.341613
2013.000000,-37.750000,-60.750000,21.498065,29.014516,13.924194,98.957097,2.050000
2013.000000,-37.750000,-60.250000,21.391935,28.942903,13.736452,99.006452,2.050000
2013.000000,-37.750000,-59.750000,21.214516,28.716452,13.576774,99.071935,2.076129
2013.000000,-37.750000,-59.250000,21.132258,28.593871,13.546452,99.282581,2.076129
2013.000000,-37.750000,-58.750000,21.355484,28.886452,13.765484,99.720968,2.214839
2013.000000,-37.750000,-58.250000,21.513548,29.214194,14.006452,100.259032,2.214839
2013.000000,-37.750000,-57.750000,21.161290,27.490323,15.144194,100.862581,2.344194
2013.000000,-37.750000,-57.250000,20.374516,24.315161,16.710645,101.272903,2.344194
2013.000000,-37.750000,-56.750000,19.422258,21.045161,17.937419,101.423871,2.446774
2013.000000,-37.750000,-56.250000,18.780000,19.784839,17.757742,101.441290,2.446774
2013.000000,-37.250000,-60.750000,21.831290,29.437097,14.050323,99.105161,2.050000
2013.000000,-37.250000,-60.250000,21.875161,29.693548,13.890645,98.991935,2.050000
2013.000000,-37.250000,-59.750000,21.816452,29.681290,13.770323,99.055806,2.076129
2013.000000,-37.250000,-59.250000,21.860323,29.770323,13.785484,99.360323,2.076129
2013.000000,-37.250000,-58.750000,22.187097,30.274516,14.047097,99.911613,2.214839
2013.000000,-37.250000,-58.250000,22.313548,30.367742,14.399677,100.614194,2.214839
2013.000000,-37.250000,-57.750000,22.233548,29.880645,14.950000,101.072258,2.344194
2013.000000,-37.250000,-57.250000,21.665484,27.527419,16.231935,101.316774,2.344194
2013.000000,-37.250000,-56.750000,20.730968,23.848387,17.897742,101.406452,2.446774
2013.000000,-37.250000,-56.250000,19.961935,21.225161,18.719032,101.437097,2.446774
2013.000000,-36.750000,-60.750000,22.218710,29.619032,14.537742,99.677742,2.131613
2013.000000,-36.750000,-60.250000,22.503548,30.320968,14.463226,99.635161,2.131613
2013.000000,-36.750000,-59.750000,22.684839,30.725806,14.438387,99.794194,2.212581
2013.000000,-36.750000,-59.250000,22.832903,30.966452,14.506452,100.132903,2.212581
2013.000000,-36.750000,-58.750000,22.975161,31.193871,14.693226,100.538065,2.340323
2013.000000,-36.750000,-58.250000,23.043548,31.236774,14.998710,100.937742,2.340323
2013.000000,-36.750000,-57.750000,22.982581,30.970000,15.398065,101.199355,2.432581
2013.000000,-36.750000,-57.250000,22.582581,29.324516,16.362581,101.340000,2.432581
2013.000000,-36.750000,-56.750000,21.853871,26.168065,17.925161,101.398387,2.536774
2013.000000,-36.750000,-56.250000,21.028710,22.307419,19.681290,101.431290,2.536774
2013.000000,-36.250000,-60.750000,22.308710,29.213871,14.984516,100.223226,2.131613
2013.000000,-36.250000,-60.250000,22.948065,30.471613,15.127419,100.316129,2.131613
2013.000000,-36.250000,-59.750000,23.459032,31.446129,15.260645,100.470000,2.212581
2013.000000,-36.250000,-59.250000,23.688065,31.862903,15.331290,100.668710,2.212581
2013.000000,-36.250000,-58.750000,23.781290,32.068710,15.472903,100.893871,2.340323
2013.000000,-36.250000,-58.250000,23.703226,31.954516,15.717742,101.124194,2.340323
2013.000000,-36.250000,-57.750000,23.423548,30.873548,16.415161,101.265806,2.432581
2013.000000,-36.250000,-57.250000,22.919677,28.375806,17.827742,101.353226,2.432581
2013.000000,-36.250000,-56.750000,22.283226,25.089032,19.563871,101.406129,2.536774
2013.000000,-36.250000,-56.250000,21.721935,22.723548,20.569677,101.427742,2.536774
2014.000000,-40.750000,-60.750000,18.320968,19.598065,17.087742,100.916774,1.834194
2014.000000,-40.750000,-60.250000,17.947097,19.147097,16.696129,100.922258,1.834194
2014.000000,-40.750000,-59.750000,17.483548,18.591613,16.260968,100.928065,1.834194
2014.000000,-40.750000,-59.250000,16.965806,17.978387,15.811935,100.934839,1.834194
2014.000000,-40.750000,-58.750000,16.474194,17.440323,15.388065,100.941613,1.815161
2014.000000,-40.750000,-58.250000,16.038065,17.004516,14.969032,100.948387,1.815161
2014.000000,-40.750000,-57.750000,15.524839,16.474194,14.481935,100.955806,1.821613
2014.000000,-40.750000,-57.250000,14.920968,15.820645,13.925484,100.963871,1.821613
2014.000000,-40.750000,-56.750000,14.341290,15.153548,13.414516,100.971290,1.818710
2014.000000,-40.750000,-56.250000,14.021613,14.724839,13.197742,100.980000,1.818710
2014.000000,-40.250000,-60.750000,18.942903,20.409677,17.608387,100.932258,1.834194
2014.000000,-40.250000,-60.250000,18.565161,19.942581,17.255806,100.940323,1.834194
2014.000000,-40.250000,-59.750000,18.138387,19.429355,16.876129,100.945806,1.834194
2014.000000,-40.250000,-59.250000,17.634839,18.841290,16.448065,100.955161,1.834194
2014.000000,-40.250000,-58.750000,17.150645,18.297097,16.030323,100.963548,1.815161
2014.000000,-40.250000,-58.250000,16.769032,17.874839,15.651935,100.972258,1.815161
2014.000000,-40.250000,-57.750000,16.390968,17.455161,15.282903,100.982903,1.821613
2014.000000,-40.250000,-57.250000,15.954516,16.969355,14.866774,100.990968,1.821613
2014.000000,-40.250000,-56.750000,15.390968,16.333226,14.352903,101.000645,1.818710
2014.000000,-40.250000,-56.250000,14.618387,15.452258,13.696774,101.010968,1.818710
2014.000000,-39.750000,-60.750000,19.731935,21.510968,18.206452,100.941290,1.886452
2014.000000,-39.750000,-60.250000,19.307742,20.992258,17.841290,100.949677,1.886452
2014.000000,-39.750000,-59.750000,18.902581,20.507742,17.485806,100.960645,1.899032
2014.000000,-39.750000,-59.250000,18.439677,19.959677,17.086774,100.972258,1.899032
2014.000000,-39.750000,-58.750000,17.952903,19.360645,16.682258,100.983548,1.944194
2014.000000,-39.750000,-58.250000,17.568065,18.895484,16.352903,100.995161,1.944194
2014.000000,-39.750000,-57.750000,17.219032,18.463226,16.047742,101.006774,1.965484
2014.000000,-39.750000,-57.250000,16.895161,18.049355,15.755161,101.017097,1.965484
2014.000000,-39.750000,-56.750000,16.468387,17.529032,15.369032,101.027097,1.972903
2014.000000,-39.750000,-56.250000,15.703871,16.664194,14.685806,101.037419,1.972903
2014.000000,-39.250000,-60.750000,21.054194,24.185484,18.014194,100.857097,1.886452
2014.000000,-39.250000,-60.250000,20.400645,23.096129,17.784194,100.907419,1.886452
2014.000000,-39.250000,-59.750000,19.829032,22.152903,17.619032,100.950968,1.899032
2014.000000,-39.250000,-59.250000,19.304516,21.286452,17.474516,100.979677,1.899032
2014.000000,-39.250000,-58.750000,18.847419,20.621290,17.250645,101.000000,1.944194
2014.000000,-39.250000,-58.250000,18.460323,20.098710,17.017097,101.015161,1.944194
2014.000000,-39.250000,-57.750000,18.070323,19.550000,16.760323,101.027742,1.965484
2014.000000,-39.250000,-57.250000,17.706129,19.026452,16.502581,101.040000,1.965484
2014.000000,-39.250000,-56.750000,17.313226,18.494194,16.187419,101.052903,1.972903
2014.000000,-39.250000,-56.250000,16.758387,17.841613,15.687742,101.061613,1.972903
2014.000000,-38.750000,-60.750000,22.559355,29.031935,16.104839,100.148065,1.845484
2014.000000,-38.750000,-60.250000,21.952903,27.972581,15.988065,100.386452,1.845484
2014.000000,-38.750000,-59.750000,21.371290,26.966452,15.937419,100.567742,1.954516
2014.000000,-38.750000,-59.250000,20.822258,25.868710,16.042903,100.709355,1.954516
2014.000000,-38.750000,-58.750000,20.320645,24.554516,16.382903,100.835484,2.070968
2014.000000,-38.750000,-58.250000,19.722581,22.722581,17.060323,100.972258,2.070968
2014.000000,-38.750000,-57.750000,19.142258,21.321935,17.236129,101.027742,2.144516
2014.000000,-38.750000,-57.250000,18.592258,20.260323,17.138065,101.051935,2.144516
2014.000000,-38.750000,-56.750000,18.070323,19.444194,16.880000,101.071290,2.172581
2014.000000,-38.750000,-56.250000,17.557097,18.788387,16.454839,101.083871,2.172581
2014.000000,-38.250000,-60.750000,23.291613,32.005806,14.575161,99.108387,1.845484
2014.000000,-38.250000,-60.250000,22.942903,31.580968,14.360323,99.411935,1.845484
2014.000000,-38.250000,-59.750000,22.514839,31.039355,14.148710,99.632903,1.954516
2014.000000,-38.250000,-59.250000,22.113871,30.363548,14.147742,99.865484,1.954516
2014.000000,-38.250000,-58.750000,21.794839,29.386774,14.593226,100.124194,2.070968
2014.000000,-38.250000,-58.250000,21.286452,27.848710,15.350968,100.338065,2.070968
2014.000000,-38.250000,-57.750000,20.529355,25.132581,16.418387,100.703871,2.144516
2014.000000,-38.250000,-57.250000,19.694194,22.473548,17.275484,100.981290,2.144516
2014.000000,-38.250000,-56.750000,18.917742,20.594516,17.569355,101.087097,2.172581
2014.000000,-38.250000,-56.250000,18.294839,19.717097,17.100000,101.100323,2.172581
2014.000000,-37.750000,-60.750000,23.626129,32.407742,14.623871,98.617097,1.944516
2014.000000,-37.750000,-60.250000,23.223548,31.969355,14.310000,98.670323,1.944516
2014.000000,-37.750000,-59.750000,22.733226,31.430000,13.971935,98.738387,2.054194
2014.000000,-37.750000,-59.250000,22.421290,31.113548,13.803871,98.951613,2.054194
2014.000000,-37.750000,-58.750000,22.505484,31.332258,13.975484,99.389355,2.213871
2014.000000,-37.750000,-58.250000,22.537742,31.550968,14.156129,99.927097,2.213871
2014.000000,-37.750000,-57.750000,22.035161,29.392581,15.308710,100.531613,2.331290
2014.000000,-37.750000,-57.250000,21.093871,25.760645,16.921935,100.941613,2.331290
2014.000000,-37.750000,-56.750000,19.999032,22.174839,18.158710,101.090645,2.411613
2014.000000,-37.750000,-56.250000,19.221613,20.782581,17.876129,101.112903,2.411613
2014.000000,-37.250000,-60.750000,24.176452,32.891613,15.175806,98.767419,1.944516
2014.000000,-37.250000,-60.250000,23.694194,32.411290,14.738387,98.661935,1.944516
2014.000000,-37.250000,-59.750000,23.232903,31.972581,14.371613,98.732581,2.054194
2014.000000,-37.250000,-59.250000,23.029032,31.820323,14.237742,99.039355,2.054194
2014.000000,-37.250000,-58.750000,23.182581,32.070323,14.427097,99.590000,2.213871
2014.000000,-37.250000,-58.250000,23.384839,32.305806,14.774194,100.289355,2.213871
2014.000000,-37.250000,-57.750000,23.285161,31.729677,15.294194,100.745484,2.331290
2014.000000,-37.250000,-57.250000,22.559032,29.014516,16.535161,100.990000,2.331290
2014.000000,-37.250000,-56.750000,21.368065,24.870968,18.131290,101.082903,2.411613
2014.000000,-37.250000,-56.250000,20.366129,22.052903,18.795484,101.116452,2.411613
2014.000000,-36.750000,-60.750000,24.795161,33.381290,15.883548,99.337419,2.176129
2014.000000,-36.750000,-60.250000,24.439355,33.073548,15.520323,99.307097,2.176129
2014.000000,-36.750000,-59.750000,24.154194,32.872258,15.268065,99.472258,2.293226
2014.000000,-36.750000,-59.250000,24.027419,32.792258,15.202903,99.814194,2.293226
2014.000000,-36.750000,-58.750000,23.966129,32.640645,15.263871,100.219677,2.432258
2014.000000,-36.750000,-58.250000,24.049355,32.639032,15.489032,100.617097,2.432258
2014.000000,-36.750000,-57.750000,23.984839,32.306129,15.825161,100.877742,2.524839
2014.000000,-36.750000,-57.250000,23.462258,30.414194,16.727419,101.021290,2.524839
2014.000000,-36.750000,-56.750000,22.485806,26.931290,18.193548,101.084194,2.606129
2014.000000,-36.750000,-56.250000,21.369032,23.018387,19.763226,101.120000,2.606129
2014.000000,-36.250000,-60.750000,25.169032,33.550323,16.468710,99.882581,2.176129
2014.000000,-36.250000,-60.250000,25.036129,33.479677,16.297097,99.984839,2.176129
2014.000000,-36.250000,-59.750000,24.905161,33.393548,16.192258,100.147097,2.293226
2014.000000,-36.250000,-59.250000,24.761613,33.231290,16.146452,100.352903,2.293226
2014.000000,-36.250000,-58.750000,24.523548,32.842258,16.080000,100.580000,2.432258
2014.000000,-36.250000,-58.250000,24.469677,32.638065,16.196129,100.812258,2.432258
2014.000000,-36.250000,-57.750000,24.219032,31.537742,16.875161,100.953871,2.524839
2014.000000,-36.250000,-57.250000,23.638710,29.047419,18.245161,101.042903,2.524839
2014.000000,-36.250000,-56.750000,22.816452,25.801613,19.855161,101.098387,2.606129
2014.000000,-36.250000,-56.250000,22.067419,23.569032,20.679032,101.121935,2.606129
2015.000000,-40.750000,-60.750000,17.797742,18.973226,16.709355,101.208065,2.016452
2015.000000,-40.750000,-60.250000,17.530968,18.645161,16.405806,101.213548,2.016452
2015.000000,-40.750000,-59.750000,17.155806,18.220000,16.015806,101.220000,1.984194
2015.000000,-40.750000,-59.250000,16.696774,17.720323,15.562258,101.227742,1.984194
2015.000000,-40.750000,-58.750000,16.241935,17.246129,15.108387,101.235806,1.949677
