Year,T2M_1,WD2M_1,WS2M_1,PS_1,QV2M_1,PRECTOTCORR_1,ALLSKY_SFC_SW_DWN_1,EVPTRNS_1,GWETPROF_1,SNODP_1,T2MDEW_1,CLOUD_AMT_1,EVLAND_1,T2MWET_1,FRSNO_1,ALLSKY_SFC_LW_DWN_1,ALLSKY_SFC_PAR_TOT_1,ALLSKY_SRF_ALB_1,PW_1,Z0M_1,RHOA_1,RH2M_1,CDD18_3_1,HDD18_3_1,TO3_1,AOD_55_1,VAP_1,VPD_1,ET0_1
2015.000000,23.096774,184.453548,3.969032,100.856129,0.007985,2.873871,28.419355,0.516129,0.411290,0.000000,9.979032,31.276129,20.374839,16.538710,0.000000,355.463226,147.340645,0.145484,1.934839,0.040000,1.184839,48.822581,5.093548,0.110645,273.412581,0.113548,2.863386,2.862093,12.938592
2015.000000,22.291935,183.558710,4.397742,101.032903,0.008888,2.856129,28.419355,0.547097,0.458387,0.000000,11.729032,31.276129,20.480645,17.010000,0.000000,355.463226,147.340645,0.145484,1.934839,0.030000,1.189355,55.483226,4.296129,0.127419,273.597419,0.113548,2.721834,2.720395,12.973468
2015.000000,21.280000,179.847742,4.944516,101.088710,0.009856,2.635806,28.430323,0.290000,0.409677,0.000000,13.520000,36.451613,20.479355,17.399032,0.000000,355.080968,149.896129,0.132903,2.050645,0.020000,1.193226,63.326774,3.208387,0.148710,273.772581,0.113548,2.554022,2.552427,12.932107
2015.000000,20.484516,175.566452,5.151613,101.120645,0.010190,2.318710,28.430323,0.290000,0.409677,0.000000,14.123226,36.451613,20.479355,17.303871,0.000000,355.080968,149.896129,0.132903,2.050645,0.010968,1.196452,68.190645,2.486452,0.183548,273.948387,0.113548,2.430525,2.428876,12.732556
2015.000000,23.886452,183.248387,3.857097,100.336774,0.007798,3.117742,28.066129,0.593548,0.400968,0.000000,9.418710,33.235161,22.184516,16.652581,0.000000,359.744839,145.610323,0.150645,1.906774,0.046774,1.175806,45.441935,5.668387,0.055484,272.219677,0.120323,3.005287,3.004024,13.052678
2015.000000,23.315161,187.548387,4.030323,100.376452,0.008213,3.259677,27.711290,0.549355,0.458065,0.000000,10.284194,36.547742,22.495161,16.800645,0.000000,352.777419,143.848387,0.181935,1.946452,0.040645,1.178710,48.946452,5.178387,0.102581,272.323548,0.113548,2.902346,2.901015,12.948466
2015.000000,22.629355,193.976774,4.222903,100.274194,0.008604,3.184839,27.711290,0.603226,0.470968,0.000000,11.058710,36.547742,22.624839,16.844516,0.000000,352.777419,143.848387,0.181935,1.946452,0.040000,1.179032,52.580323,4.510645,0.149355,272.431613,0.113548,2.782888,2.781494,12.864017
2015.000000,21.849677,199.865806,4.344194,100.097419,0.008923,2.928710,27.657097,1.180323,0.422581,0.000000,11.658710,40.306452,24.742903,16.754194,0.000000,348.070645,143.630968,0.184516,1.971613,0.040000,1.179677,56.253871,3.708387,0.191290,272.545806,0.113548,2.653169,2.651724,12.645841
2015.000000,21.061613,196.407419,4.256774,100.117742,0.009141,2.365806,27.657097,2.809677,0.364839,0.000000,12.122258,40.306452,32.126452,16.593548,0.000000,348.070645,143.630968,0.184516,1.971613,0.040000,1.182581,59.937742,2.937097,0.236129,272.698065,0.113548,2.528158,2.526678,12.277021
2015.000000,23.724516,177.899677,3.888387,99.574194,0.008170,3.289355,28.066129,0.627419,0.406452,0.000000,9.926452,33.235161,23.992903,16.824839,0.000000,359.744839,145.610323,0.150645,1.906774,0.050000,1.167097,47.065161,5.516129,0.063871,271.099677,0.120323,2.974724,2.973400,13.034910
2015.000000,22.960000,183.999032,3.961935,99.187097,0.008365,3.307742,27.711290,0.882581,0.469677,0.000000,10.272903,36.547742,25.866129,16.616452,0.000000,352.777419,143.848387,0.181935,1.946452,0.050000,1.165484,49.961290,4.824516,0.155484,271.118387,0.113548,2.841313,2.839958,12.769296
2015.000000,22.142581,193.660000,3.976129,98.674839,0.008453,3.161290,27.711290,1.074839,0.483226,0.000000,10.426774,36.547742,27.639032,16.286129,0.000000,352.777419,143.848387,0.181935,1.946452,0.050000,1.162581,52.510323,4.058065,0.262903,271.141935,0.113548,2.704313,2.702944,12.500942
2015.000000,21.398065,204.748710,3.928065,98.330323,0.008512,2.809032,27.657097,1.368387,0.457097,0.000000,10.573226,40.306452,30.092581,15.985484,0.000000,348.070645,143.630968,0.184516,1.971613,0.051290,1.161290,54.933871,3.325484,0.346774,271.224516,0.113548,2.584696,2.583318,12.189123
2015.000000,20.962258,208.095161,3.773226,98.819355,0.008721,2.162903,27.657097,2.366129,0.459032,0.000000,11.121613,40.306452,36.124839,16.041290,0.000000,348.070645,143.630968,0.184516,1.971613,0.053871,1.168710,57.729032,2.883226,0.358710,271.498065,0.113548,2.516772,2.515360,11.913900
2015.000000,23.510323,162.817419,3.680000,99.091613,0.008667,3.170323,27.526774,0.713226,0.429032,0.000000,10.716774,42.028710,27.030000,17.113226,0.000000,367.257097,143.209677,0.170323,2.047419,0.050645,1.162581,49.820968,5.337419,0.075806,270.143548,0.140645,2.933577,2.932173,12.627144
2015.000000,22.588387,168.456774,3.665806,98.588387,0.008872,3.132258,27.275161,1.666774,0.439677,0.000000,11.068065,43.697097,32.005806,16.828387,0.000000,362.974516,141.745484,0.183226,2.058710,0.051935,1.160000,53.188387,4.438065,0.176774,270.148065,0.146774,2.774900,2.773464,12.257715
2015.000000,21.740000,179.538710,3.593548,98.075484,0.008952,2.939032,27.275161,2.373871,0.453548,0.000000,11.203871,43.697097,35.501613,16.470323,0.000000,362.974516,141.745484,0.183226,2.058710,0.054194,1.155161,55.892258,3.619032,0.291613,270.170968,0.146774,2.635694,2.634244,11.915489
2015.000000,21.194194,192.578710,3.516452,97.915484,0.008966,2.581290,27.231935,2.629032,0.478065,0.000000,11.284839,46.276774,36.982581,16.239032,0.000000,363.058387,141.804839,0.179355,2.136452,0.060000,1.155484,57.765484,3.097419,0.373226,270.283226,0.146774,2.549814,2.548362,11.660567
2015.000000,21.138387,200.630645,3.449355,98.666774,0.009097,2.196452,27.231935,2.945161,0.531613,0.000000,11.711935,46.276774,40.076452,16.426129,0.000000,363.058387,141.804839,0.179355,2.136452,0.060000,1.164839,59.288387,3.041935,0.363548,270.600323,0.146774,2.541509,2.540036,11.593479
2015.000000,23.657419,149.162258,3.325161,99.387419,0.009277,3.048065,27.526774,1.968710,0.430968,0.000000,11.860645,42.028710,33.535161,17.757742,0.000000,367.257097,143.209677,0.170323,2.047419,0.074516,1.164194,52.526774,5.389032,0.060323,269.398387,0.140645,2.957049,2.955547,12.330473
2015.000000,23.009677,155.384516,3.347419,99.224839,0.009490,2.955806,27.275161,2.769032,0.450645,0.000000,12.267742,43.697097,37.874516,17.638065,0.000000,362.974516,141.745484,0.183226,2.058710,0.060000,1.163871,55.454194,4.724839,0.120000,269.470000,0.146774,2.844170,2.842634,12.092664
2015.000000,22.450323,165.060645,3.262258,99.003871,0.009519,2.732903,27.275161,3.186129,0.468710,0.000000,12.335484,43.697097,39.631613,17.392581,0.000000,362.974516,141.745484,0.183226,2.058710,0.060000,1.163226,57.226129,4.179677,0.181935,269.550645,0.146774,2.749623,2.748082,11.839444
2015.000000,22.050000,174.313226,3.175484,98.914194,0.009441,2.399677,27.231935,3.217742,0.492258,0.000000,12.230645,46.276774,39.297742,17.140968,0.000000,363.058387,141.804839,0.179355,2.136452,0.060000,1.163226,58.094516,3.810645,0.229677,269.658065,0.146774,2.683210,2.681682,11.627263
2015.000000,21.847742,182.446129,3.170000,99.205484,0.009439,2.266452,27.231935,3.118065,0.547419,0.000000,12.335161,46.276774,39.886452,17.091290,0.000000,363.058387,141.804839,0.179355,2.136452,0.063548,1.168387,59.108710,3.665161,0.243226,269.816452,0.146774,2.650598,2.649070,11.567169
2015.000000,23.784839,142.334516,3.030968,99.671290,0.009847,3.029677,26.699677,3.578387,0.358387,0.000000,12.886452,51.487097,38.319355,18.336129,0.000000,382.661290,139.778710,0.166452,2.314194,0.090000,1.165806,55.148710,5.457097,0.062903,268.690645,0.140645,2.979906,2.978312,11.863848
2015.000000,23.403226,147.345161,3.089032,99.787419,0.009991,2.899032,26.649677,3.965484,0.378387,0.000000,13.209032,53.952903,40.591935,18.306452,0.000000,381.367097,139.655484,0.176129,2.366129,0.061613,1.168387,57.180968,5.060968,0.093548,268.804839,0.146774,2.912239,2.910623,11.788102
2015.000000,23.046774,153.383871,3.054516,99.777419,0.009961,2.637742,26.649677,4.117419,0.418387,0.000000,13.199355,53.952903,41.093871,18.122903,0.000000,381.367097,139.655484,0.176129,2.366129,0.064194,1.169355,58.105806,4.697742,0.111290,268.893226,0.146774,2.849343,2.847731,11.652512
2015.000000,22.725806,159.280323,3.015806,99.703226,0.009823,2.312258,26.501935,3.947742,0.464194,0.000000,12.983548,50.399677,39.923548,17.855161,0.000000,374.814194,138.989677,0.176452,2.418387,0.070000,1.169032,58.307097,4.380000,0.115806,268.950323,0.146774,2.792866,2.791276,11.497011
2015.000000,22.534839,166.724194,3.016774,99.762258,0.009729,2.317097,26.501935,2.971290,0.515484,0.000000,12.867742,50.399677,37.636129,17.701613,0.000000,374.814194,138.989677,0.176452,2.418387,0.070000,1.171290,58.681613,4.235161,0.110000,269.002581,0.146774,2.759909,2.758335,11.450140
2015.000000,23.626774,135.492903,2.802581,99.817742,0.010492,3.094194,26.699677,5.148065,0.324516,0.000000,13.972258,51.487097,43.318387,18.799355,0.000000,382.661290,139.778710,0.166452,2.314194,0.110000,1.167419,58.959677,5.314516,0.069032,267.986774,0.140645,2.949855,2.948158,11.586646
2015.000000,23.364194,138.897419,2.875484,99.959032,0.010519,2.948710,26.649677,5.020645,0.379355,0.000000,14.080968,53.952903,43.827419,18.721935,0.000000,381.367097,139.655484,0.176129,2.366129,0.070000,1.170000,60.098387,5.070000,0.089355,268.073226,0.146774,2.903148,2.901446,11.563757
2015.000000,23.107419,142.613871,2.874839,100.028065,0.010453,2.710968,26.649677,4.796129,0.440000,0.000000,14.021290,53.952903,43.253226,18.563226,0.000000,381.367097,139.655484,0.176129,2.366129,0.070000,1.171935,60.600968,4.800000,0.090323,268.118710,0.146774,2.857617,2.855926,11.493493
2015.000000,22.870645,147.645161,2.888065,100.066774,0.010345,2.450000,26.501935,4.679677,0.468387,0.000000,13.871613,50.399677,41.936452,18.371290,0.000000,374.814194,138.989677,0.176452,2.418387,0.070000,1.173548,60.657742,4.514194,0.072258,268.129032,0.146774,2.815664,2.813990,11.409788
2015.000000,22.706774,155.603871,2.887097,100.115806,0.010236,2.423548,26.501935,4.041290,0.490645,0.000000,13.703871,50.399677,39.539355,18.206774,0.000000,374.814194,138.989677,0.176452,2.418387,0.070000,1.173871,60.666129,4.316129,0.042258,268.109677,0.146774,2.786693,2.785037,11.366038
2016.000000,21.766774,164.205806,4.184839,100.764194,0.008546,2.591613,26.913548,0.632903,0.292903,0.000000,11.173548,41.828065,20.762258,16.469677,0.000000,358.760645,140.605484,0.123871,2.194839,0.030000,1.189032,55.486129,3.717742,0.055806,273.670323,0.134516,2.630478,2.629094,12.304946
2016.000000,21.079677,160.696129,4.671613,100.965161,0.009310,2.592903,26.169032,0.643548,0.307097,0.000000,12.561935,44.469355,20.548387,16.820000,0.000000,358.887742,137.167097,0.109355,2.263871,0.020000,1.192903,61.876774,3.105161,0.075806,273.827419,0.155161,2.516889,2.515382,12.263654
2016.000000,20.168710,158.340968,5.254839,101.128710,0.010167,2.492581,26.169032,0.619032,0.321290,0.000000,14.072903,44.469355,19.967419,17.120645,0.000000,358.887742,137.167097,0.109355,2.263871,0.010000,1.198387,70.026452,2.194194,0.139355,273.973226,0.155161,2.374324,2.372679,12.280582
2016.000000,19.260645,157.095161,5.695161,101.223871,0.010765,2.393548,25.760000,0.021613,0.402581,0.000000,15.092581,55.668065,14.180000,17.177419,0.000000,360.087742,136.765806,0.060323,2.351935,0.000000,1.201935,77.348387,1.271290,0.240645,274.089355,0.155161,2.241109,2.239367,12.094688
2016.000000,18.639355,158.658065,5.785484,101.244194,0.010805,2.435806,25.760000,0.021613,0.402581,0.000000,15.170968,55.668065,14.180000,16.904194,0.000000,360.087742,136.765806,0.060323,2.351935,0.000000,1.203871,80.540968,0.705806,0.330323,274.176129,0.155161,2.154605,2.152857,11.885630
2016.000000,22.822258,166.565161,3.964516,100.691290,0.008540,2.785161,26.913548,0.645161,0.289355,0.000000,11.061613,41.828065,21.850000,16.941290,0.000000,358.760645,140.605484,0.123871,2.194839,0.033871,1.184194,52.825806,4.744839,0.031290,272.945484,0.134516,2.808249,2.806866,12.501709
2016.000000,22.153548,164.558065,4.315484,100.913226,0.009276,2.857419,26.169032,0.741935,0.297742,0.000000,12.429677,44.469355,21.922258,17.291290,0.000000,358.887742,137.167097,0.109355,2.263871,0.030000,1.188065,58.551290,4.170968,0.045806,273.080323,0.155161,2.693268,2.691766,12.393580
2016.000000,21.225484,161.041613,4.961935,101.100000,0.010258,2.929355,26.169032,0.792903,0.314839,0.000000,14.143871,44.469355,21.501613,17.684194,0.000000,358.887742,137.167097,0.109355,2.263871,0.020000,1.193226,66.787742,3.228387,0.081935,273.228710,0.155161,2.538369,2.536709,12.509089
2016.000000,20.177419,156.661935,5.656129,101.214194,0.011082,2.996774,25.760000,0.057097,0.390323,0.000000,15.530645,55.668065,19.124194,17.853871,0.000000,360.087742,136.765806,0.060323,2.351935,0.000000,1.197742,75.307419,2.107742,0.136129,273.369355,0.155161,2.374283,2.372491,12.460812
2016.000000,19.335484,155.389355,5.839355,101.242258,0.011126,2.952903,25.760000,0.057097,0.390323,0.000000,15.628387,55.668065,19.124194,17.482258,0.000000,360.087742,136.765806,0.060323,2.351935,0.000000,1.201290,79.437419,1.308710,0.180323,273.505806,0.155161,2.251158,2.249358,12.223221
2016.000000,23.476774,170.147742,3.771613,100.621613,0.008807,3.048065,27.150645,0.529355,0.330000,0.000000,11.489032,43.893871,23.579355,17.482581,0.000000,367.144839,142.293226,0.118065,2.354516,0.040000,1.181613,52.564194,5.329355,0.010000,272.242581,0.152581,2.923630,2.922204,12.630209
2016.000000,22.910000,167.981613,3.988065,100.906452,0.009369,3.239032,26.869355,0.594516,0.361935,0.000000,12.569355,46.289032,24.304839,17.740000,0.000000,366.410645,140.963226,0.127742,2.415484,0.040000,1.185161,57.083548,4.880968,0.025484,272.383226,0.162903,2.824233,2.822716,12.563816
2016.000000,22.030323,163.519355,4.628065,101.101935,0.010311,3.455161,26.869355,0.592903,0.414839,0.000000,14.196452,46.289032,24.295161,18.113226,0.000000,366.410645,140.963226,0.127742,2.415484,0.020968,1.190000,64.580323,4.007097,0.054194,272.523226,0.162903,2.670391,2.668723,12.732898
2016.000000,20.936452,156.997419,5.458065,101.205484,0.011288,3.683871,26.580968,0.118710,0.420000,0.000000,15.811290,51.858387,21.276129,18.372903,0.000000,366.428065,141.662581,0.123871,2.479677,0.010000,1.194194,73.402581,2.835806,0.088065,272.660645,0.162903,2.489977,2.488152,12.804987
2016.000000,20.060968,151.182903,5.760000,101.239032,0.011408,3.694194,26.580968,0.118710,0.420000,0.000000,16.021290,51.858387,21.276129,18.040968,0.000000,366.428065,141.662581,0.123871,2.479677,0.000000,1.199032,77.913548,1.987419,0.105806,272.812581,0.162903,2.355994,2.354149,12.623549
2016.000000,23.943548,177.611935,3.573871,100.571290,0.009114,3.363871,27.150645,0.463548,0.385806,0.000000,12.026774,43.893871,25.499032,17.985484,0.000000,367.144839,142.293226,0.118065,2.354516,0.042581,1.177097,52.769032,5.751613,0.003226,271.646452,0.152581,3.008149,3.006674,12.606285
2016.000000,23.500323,177.037097,3.724516,100.873548,0.009519,3.570645,26.869355,0.461290,0.421613,0.000000,12.848710,46.289032,26.004839,18.174194,0.000000,366.410645,140.963226,0.127742,2.415484,0.040000,1.182258,56.093548,5.383871,0.012581,271.809677,0.162903,2.928614,2.927073,12.531751
2016.000000,22.794194,172.157097,4.179355,101.050000,0.010220,3.729677,26.869355,0.563871,0.469355,0.000000,14.070323,46.289032,26.233871,18.431613,0.000000,366.410645,140.963226,0.127742,2.415484,0.030000,1.186129,61.536129,4.672258,0.030645,271.954194,0.162903,2.800944,2.799290,12.656829
2016.000000,21.896452,163.434194,4.767097,101.103871,0.010973,3.929032,26.580968,0.266129,0.408387,0.000000,15.295806,51.858387,21.760968,18.596774,0.000000,366.428065,141.662581,0.123871,2.479677,0.020000,1.188710,68.021290,3.714194,0.054839,272.081290,0.162903,2.645603,2.643828,12.707813
2016.000000,21.133548,154.959677,4.999355,101.136129,0.011128,4.154194,26.580968,0.266129,0.408387,0.000000,15.559355,51.858387,21.760968,18.345484,0.000000,366.428065,141.662581,0.123871,2.479677,0.010323,1.191290,71.879355,2.975161,0.076774,272.219355,0.162903,2.522520,2.520721,12.570241
2016.000000,24.205161,180.568065,3.475806,100.353548,0.009388,3.711613,26.587419,0.500000,0.410323,0.000000,12.487097,50.124194,27.408387,18.345806,0.000000,374.753226,139.881935,0.140000,2.503871,0.046774,1.173226,53.079677,5.946452,0.000645,271.162903,0.152581,3.056088,3.054568,12.492497
2016.000000,23.785161,184.385806,3.579677,100.387097,0.009623,3.777419,26.577097,0.420000,0.465161,0.000000,12.944194,51.117742,27.371935,18.364194,0.000000,366.239032,139.618387,0.164194,2.464839,0.040645,1.175484,55.399032,5.529677,0.003548,271.289677,0.162903,2.979664,2.978107,12.434368
2016.000000,23.268710,182.120968,3.752903,100.279677,0.009892,3.830000,26.577097,0.576774,0.480968,0.000000,13.404516,51.117742,27.552903,18.337419,0.000000,366.239032,139.618387,0.164194,2.464839,0.040000,1.175484,58.033548,5.017419,0.015484,271.398710,0.162903,2.886365,2.884764,12.408546
2016.000000,22.683226,174.024839,3.925161,100.101935,0.010092,3.916452,26.532258,1.210323,0.430323,0.000000,13.717097,52.235806,28.587097,18.201935,0.000000,359.148710,139.103226,0.168065,2.385806,0.040000,1.176129,60.588387,4.457742,0.041613,271.496452,0.162903,2.783859,2.782226,12.337545
2016.000000,22.056774,166.398387,3.930000,100.120968,0.010172,4.080000,26.532258,2.554516,0.357742,0.000000,13.877097,52.235806,32.279355,17.966129,0.000000,359.148710,139.103226,0.168065,2.385806,0.040000,1.178387,63.095161,3.911935,0.082903,271.622581,0.162903,2.679428,2.677781,12.119397
2016.000000,23.908710,171.044194,3.382258,99.587097,0.009665,3.995806,26.587419,0.735806,0.428710,0.000000,12.840000,50.124194,30.165161,18.373548,0.000000,374.753226,139.881935,0.140000,2.503871,0.050000,1.164839,54.819677,5.586774,0.002581,270.643548,0.152581,3.001141,2.999576,12.315861
2016.000000,23.421613,176.282258,3.422258,99.193871,0.009638,3.922903,26.577097,0.780000,0.477419,0.000000,12.743548,51.117742,30.153548,18.083226,0.000000,366.239032,139.618387,0.164194,2.464839,0.050000,1.161935,55.947097,5.100645,0.011613,270.667419,0.162903,2.914551,2.912991,12.183027
2016.000000,22.854194,178.143226,3.442258,98.677419,0.009608,3.843871,26.577097,0.881613,0.484839,0.000000,12.633871,51.117742,30.199032,17.744194,0.000000,366.239032,139.618387,0.164194,2.464839,0.050000,1.158710,57.290968,4.570323,0.045484,270.682581,0.162903,2.815384,2.813829,12.010900
2016.000000,22.351935,176.014194,3.461290,98.330968,0.009586,3.718710,26.532258,1.024839,0.451935,0.000000,12.574516,52.235806,30.046452,17.463548,0.000000,359.148710,139.103226,0.168065,2.385806,0.051290,1.156452,58.614839,4.142903,0.089032,270.735161,0.162903,2.729921,2.728370,11.847252
2016.000000,22.148387,173.379355,3.428065,98.815161,0.009701,3.679032,26.532258,1.566774,0.440968,0.000000,12.871613,52.235806,32.207097,17.510000,0.000000,359.148710,139.103226,0.168065,2.385806,0.053871,1.163548,60.168710,4.021935,0.094839,270.953548,0.162903,2.696232,2.694662,11.744749
2016.000000,23.434516,156.067742,3.157742,99.101613,0.010106,4.316452,26.018065,1.299677,0.465161,0.000000,13.470000,53.918387,34.950000,18.452258,0.000000,378.588065,136.894194,0.163548,2.556774,0.050645,1.159355,58.142903,5.126129,0.004839,270.072258,0.171290,2.914058,2.912423,11.829075
2016.000000,22.938065,159.610000,3.206774,98.590968,0.009968,4.068387,25.777742,1.733548,0.444194,0.000000,13.169355,53.144516,34.914839,18.053871,0.000000,373.345161,135.193871,0.172258,2.492258,0.051935,1.156129,58.651290,4.625806,0.029677,270.034516,0.185806,2.827553,2.825940,11.668095
2016.000000,22.363226,164.165484,3.197097,98.073548,0.009896,3.801613,25.777742,2.120323,0.440645,0.000000,12.986452,53.144516,35.346129,17.675161,0.000000,373.345161,135.193871,0.172258,2.492258,0.054194,1.151290,59.887742,4.068387,0.071290,270.003871,0.185806,2.729154,2.727553,11.472378
2016.000000,22.013226,167.578710,3.180645,97.909677,0.009880,3.456774,25.696774,2.125806,0.459032,0.000000,12.955161,53.782581,34.793871,17.484516,0.000000,371.570323,134.826129,0.175161,2.493226,0.060000,1.151613,61.047742,3.753548,0.102903,270.045161,0.185806,2.670324,2.668725,11.313657
2016.000000,22.213871,169.592258,3.207097,98.652903,0.009960,3.360323,25.696774,1.980323,0.506452,0.000000,13.220323,53.782581,34.759355,17.717097,0.000000,371.570323,134.826129,0.175161,2.493226,0.060000,1.160000,61.435484,3.995806,0.074516,270.274516,0.185806,2.703663,2.702051,11.387305
2016.000000,23.339355,149.808710,2.844194,99.394194,0.010648,4.742258,26.018065,2.828065,0.465484,0.000000,14.383871,53.918387,41.593871,18.860968,0.000000,378.588065,136.894194,0.163548,2.556774,0.074516,1.161935,61.122903,5.052903,0.002581,269.404839,0.171290,2.895397,2.893674,11.484283
2016.000000,23.101290,152.695484,2.951935,99.221935,0.010575,4.426129,25.777742,3.128387,0.451935,0.000000,14.235806,53.144516,41.278710,18.668387,0.000000,373.345161,135.193871,0.172258,2.492258,0.060000,1.160645,61.409677,4.796129,0.026129,269.404839,0.185806,2.853775,2.852065,11.467555
2016.000000,22.792581,156.866774,2.955161,98.995484,0.010481,3.880968,25.777742,3.312581,0.456774,0.000000,14.055484,53.144516,40.857097,18.425161,0.000000,373.345161,135.193871,0.172258,2.492258,0.060000,1.160323,61.914194,4.470323,0.047742,269.389355,0.185806,2.799857,2.798161,11.374664
2016.000000,22.614839,160.431613,2.947097,98.900000,0.010347,3.108065,25.696774,3.132581,0.475806,0.000000,13.837097,53.782581,39.088065,18.225806,0.000000,371.570323,134.826129,0.175161,2.493226,0.060000,1.159355,61.948710,4.290645,0.052903,269.385484,0.185806,2.768505,2.766831,11.278403
2016.000000,22.710000,163.535484,3.018065,99.183871,0.010285,2.880968,25.696774,2.605806,0.532903,0.000000,13.785484,53.782581,37.280645,18.248065,0.000000,371.570323,134.826129,0.175161,2.493226,0.063548,1.163871,61.724839,4.428065,0.033226,269.459032,0.185806,2.784367,2.782703,11.365489
2016.000000,23.479677,150.333226,2.588710,99.672903,0.011065,5.160323,25.504516,4.151935,0.375484,0.000000,15.085161,57.160000,44.917097,19.282258,0.000000,384.922258,134.848065,0.164516,2.751290,0.090000,1.164516,62.766452,5.183226,0.000000,268.581290,0.171290,2.919945,2.918156,11.131540
2016.000000,23.433871,153.902903,2.718710,99.777742,0.011035,4.809677,24.974194,4.107742,0.382903,0.000000,15.049677,58.832258,44.169677,19.241290,0.000000,386.397097,131.932258,0.177742,2.736774,0.061613,1.165484,62.844194,5.103548,0.007742,268.611935,0.185806,2.911489,2.909704,11.133621
2016.000000,23.317742,157.364516,2.770323,99.760968,0.010932,3.990645,24.974194,4.304194,0.418710,0.000000,14.875806,58.832258,43.822258,19.097097,0.000000,386.397097,131.932258,0.177742,2.736774,0.064194,1.166129,62.705484,4.963226,0.014839,268.600000,0.185806,2.889746,2.887978,11.154914
2016.000000,23.250968,159.912581,2.815806,99.680968,0.010725,2.826774,24.865161,4.259032,0.467419,0.000000,14.529355,59.004516,42.212903,18.890645,0.000000,383.917742,131.285484,0.182258,2.725806,0.070000,1.166452,61.909355,4.896452,0.015484,268.558065,0.185806,2.876411,2.874676,11.140894
2016.000000,23.357097,160.387419,2.898710,99.734516,0.010559,2.402581,24.865161,3.025806,0.512581,0.000000,14.271935,59.004516,38.385161,18.814839,0.000000,383.917742,131.285484,0.182258,2.725806,0.070000,1.167419,61.120323,5.076774,0.008065,268.549355,0.185806,2.894116,2.892408,11.247373
2016.000000,23.684516,147.413226,2.459355,99.807742,0.011404,5.552581,25.504516,5.077742,0.327419,0.000000,15.605806,57.160000,46.757419,19.645161,0.000000,384.922258,134.848065,0.164516,2.751290,0.110000,1.164194,63.784194,5.411613,0.000000,267.819032,0.171290,2.955024,2.953180,11.041209
2016.000000,23.648387,152.457419,2.578710,99.941613,0.011324,5.046129,24.974194,4.806774,0.380968,0.000000,15.504194,58.832258,46.051935,19.575806,0.000000,386.397097,131.932258,0.177742,2.736774,0.070000,1.166129,63.603548,5.344194,0.000000,267.846129,0.185806,2.947765,2.945934,11.035704
2016.000000,23.603548,156.591935,2.631290,100.004194,0.011214,4.056452,24.974194,4.845161,0.445161,0.000000,15.338065,58.832258,45.700323,19.470323,0.000000,386.397097,131.932258,0.177742,2.736774,0.070000,1.168065,63.221613,5.283548,0.000000,267.826774,0.185806,2.938682,2.936868,11.082337
2016.000000,23.619677,159.038065,2.701935,100.034839,0.011054,2.781935,24.865161,5.038387,0.482258,0.000000,15.085806,59.004516,44.907419,19.351613,0.000000,383.917742,131.285484,0.182258,2.725806,0.070000,1.169355,62.316129,5.296129,0.000000,267.782903,0.185806,2.940440,2.938652,11.124169
2016.000000,23.683871,159.353871,2.762258,100.078387,0.010899,2.110645,24.865161,4.457419,0.502258,0.000000,14.836129,59.004516,42.476129,19.259677,0.000000,383.917742,131.285484,0.182258,2.725806,0.070000,1.169032,61.509032,5.409032,0.000000,267.759355,0.185806,2.950387,2.948624,11.200285
2017.000000,22.758387,192.424839,4.633226,100.536774,0.006473,0.134839,29.579355,0.218065,0.250645,0.000000,6.921935,25.874516,8.489677,14.840323,0.000000,345.774194,151.988065,0.140000,1.582581,0.030000,1.183871,40.882903,4.377419,0.082258,280.090000,0.128387,2.816468,2.815418,13.574178
2017.000000,22.013226,190.530968,5.020000,100.728065,0.007522,0.277419,28.736129,0.250645,0.261613,0.000000,9.110323,28.133548,9.955161,15.560968,0.000000,349.040968,148.505161,0.110645,1.680000,0.020000,1.187097,48.322903,3.760000,0.091290,280.283871,0.139032,2.681796,2.680576,13.387008
2017.000000,20.864516,185.776774,5.519355,100.883548,0.008801,0.430000,28.736129,0.286452,0.277419,0.000000,11.666452,28.133548,11.443548,16.265161,0.000000,349.040968,148.505161,0.110645,1.680000,0.010000,1.192258,58.714194,2.742258,0.129677,280.497742,0.139032,2.488060,2.486635,13.222347
2017.000000,19.647097,179.567742,5.936452,100.975161,0.009771,0.569677,28.872258,0.004839,0.382581,0.000000,13.503871,41.801935,7.212903,16.576129,0.000000,351.906774,151.122581,0.066129,1.852581,0.000000,1.197742,68.526774,1.650000,0.203871,280.717419,0.139032,2.299783,2.298202,12.944260
2017.000000,18.784839,177.796774,6.076129,100.993548,0.009978,0.751290,28.872258,0.004839,0.382581,0.000000,13.864194,41.801935,7.212903,16.324194,0.000000,351.906774,151.122581,0.066129,1.852581,0.000000,1.200645,73.507419,0.950645,0.300000,280.905161,0.139032,2.176191,2.174576,12.626812
2017.000000,23.997742,194.902258,4.551613,100.474194,0.006150,0.540968,29.579355,0.223226,0.243548,0.000000,6.143871,25.874516,9.730968,15.071935,0.000000,345.774194,151.988065,0.140000,1.582581,0.033871,1.178710,36.737742,5.509677,0.056452,278.687742,0.128387,3.040064,3.039066,14.012327
